Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
572,1006,1001,571.123,572000,1540645776034,0.0,0.47839335664335664,999,1003,1511,0,0,0
573,998,1001,572.125,573000,1540645777036,0.001,0.4775602094240838,999,1003,1511,1,1,1
574,1000,1001,573.125,574000,1540645778036,0.497,0.47759407665505227,999,1003,1511,497,497,497
575,1001,1001,574.124,575000,1540645779035,0.976,0.4784608695652174,999,1003,1511,979,979,979
576,998,1001,575.126,576000,1540645780037,0.0,0.4776302083333333,999,1003,1511,0,0,0
577,1000,1001,576.126,577000,1540645781037,0.0,0.47680242634315423,999,1003,1511,0,0,0
578,1002,1001,577.124,578000,1540645782035,0.001,0.47597923875432524,999,1003,1511,1,1,1
579,1000,1001,578.124,579000,1540645783035,0.999,0.4768825561312608,999,1003,1511,999,999,999
580,999,1001,579.126,580000,1540645784037,0.999,0.47778275862068964,999,1003,1511,999,999,999
581,1000,1001,580.126,581000,1540645785037,0.0,0.476960413080895,999,1003,1511,0,0,0
582,998,1001,581.128,582000,1540645786039,0.0,0.47614089347079036,999,1003,1511,0,0,0
583,1002,1001,582.126,583000,1540645787037,0.0,0.47532418524871356,999,1003,1511,0,0,0
584,1002,1001,583.124,584000,1540645788035,0.0,0.47451027397260276,999,1003,1511,0,0,0
585,999,1001,584.125,585000,1540645789036,0.747,0.47497606837606837,999,1003,1511,747,747,747
586,999,1001,585.126,586000,1540645790037,0.001,0.47416723549488055,999,1003,1511,1,1,1
587,999,1001,586.127,587000,1540645791038,0.848,0.4748040885860307,999,1003,1511,851,851,851
588,1000,1001,587.127,588000,1540645792038,0.001,0.47399829931972787,999,1003,1511,1,1,1
589,999,1001,588.128,589000,1540645793039,0.999,0.47488964346349744,999,1003,1511,999,999,999
590,1001,1001,589.127,590000,1540645794038,0.0,0.47408474576271187,999,1003,1511,0,0,0
591,998,1001,590.129,591000,1540645795040,0.0,0.47328257191201356,999,1003,1511,0,0,0
592,1002,1001,591.127,592000,1540645796038,0.0,0.4724831081081081,999,1003,1511,0,0,0
593,998,1001,592.129,593000,1540645797040,0.582,0.47266779089376054,999,1003,1511,583,583,583
594,1000,1001,593.129,594000,1540645798040,0.999,0.47355387205387206,999,1003,1511,999,999,999
595,1002,1001,594.127,595000,1540645799038,0.786,0.47407899159663863,999,1003,1511,787,787,787
596,1000,1001,595.127,596000,1540645800038,0.0,0.4732835570469799,999,1003,1511,0,0,0
597,999,1001,596.129,597000,1540645801040,0.999,0.4741641541038526,999,1003,1511,999,999,999
598,1001,1001,597.128,598000,1540645802039,0.0,0.473371237458194,999,1003,1511,0,0,0
599,1000,1001,598.128,599000,1540645803039,0.0,0.4725809682804675,999,1003,1511,0,0,0
